Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
36,36,5,5,31,31,43,Train/43/00043_00257_00018.png
37,36,6,5,32,31,43,Train/43/00043_00257_00019.png
36,36,5,5,31,31,43,Train/43/00043_00257_00020.png
37,36,6,5,32,31,43,Train/43/00043_00257_00021.png
38,38,6,6,33,33,43,Train/43/00043_00257_00022.png
39,38,6,5,34,33,43,Train/43/00043_00257_00023.png
39,40,5,6,34,35,43,Train/43/00043_00257_00024.png
39,40,5,6,34,35,43,Train/43/00043_00257_00025.png
39,39,5,5,34,34,43,Train/43/00043_00257_00026.png
40,40,6,6,35,35,43,Train/43/00043_00257_00027.png
39,40,5,6,34,35,43,Train/43/00043_00257_00028.png
40,40,6,6,35,35,43,Train/43/00043_00258_00000.png
40,40,6,6,35,35,43,Train/43/00043_00258_00001.png
39,39,5,5,34,34,43,Train/43/00043_00258_00002.png
43,42,6,5,38,37,43,Train/43/00043_00258_00003.png
43,43,6,6,38,38,43,Train/43/00043_00258_00004.png
43,42,6,5,38,37,43,Train/43/00043_00258_00005.png
43,43,6,6,38,38,43,Train/43/00043_00258_00006.png
45,44,6,5,40,39,43,Train/43/00043_00258_00007.png
45,44,6,5,40,39,43,Train/43/00043_00258_00008.png
47,47,6,6,42,42,43,Train/43/00043_00258_00009.png
47,47,6,6,42,42,43,Train/43/00043_00258_00010.png
47,47,6,6,42,42,43,Train/43/00043_00258_00011.png
50,50,6,6,45,45,43,Train/43/00043_00258_00012.png
52,52,5,5,47,47,43,Train/43/00043_00258_00013.png
54,54,5,5,49,49,43,Train/43/00043_00258_00014.png
56,57,5,6,51,52,43,Train/43/00043_00258_00015.png
57,57,6,6,52,52,43,Train/43/00043_00258_00016.png
59,58,6,5,54,53,43,Train/43/00043_00258_00017.png
61,60,6,5,56,55,43,Train/43/00043_00258_00018.png
29,25,6,5,24,20,43,Train/43/00043_00258_00019.png
31,29,6,6,26,23,43,Train/43/00043_00258_00020.png
33,29,6,5,28,24,43,Train/43/00043_00258_00021.png
35,33,6,6,30,27,43,Train/43/00043_00258_00022.png
35,33,5,6,29,27,43,Train/43/00043_00258_00023.png
37,32,6,5,31,27,43,Train/43/00043_00258_00024.png
37,34,6,6,32,29,43,Train/43/00043_00258_00025.png
37,33,6,5,32,28,43,Train/43/00043_00258_00026.png
37,34,5,5,32,29,43,Train/43/00043_00258_00027.png
38,35,5,6,33,30,43,Train/43/00043_00258_00028.png
40,35,6,5,35,30,43,Train/43/00043_00259_00000.png
40,37,5,6,35,32,43,Train/43/00043_00259_00001.png
42,37,6,5,36,31,43,Train/43/00043_00259_00002.png
42,38,5,5,36,32,43,Train/43/00043_00259_00003.png
44,40,6,6,38,34,43,Train/43/00043_00259_00004.png
44,40,6,6,39,35,43,Train/43/00043_00259_00005.png
45,41,5,5,40,35,43,Train/43/00043_00259_00006.png
47,43,5,6,41,37,43,Train/43/00043_00259_00007.png
49,44,6,5,44,38,43,Train/43/00043_00259_00008.png
51,46,6,5,46,40,43,Train/43/00043_00259_00009.png
54,48,6,6,49,43,43,Train/43/00043_00259_00010.png
57,50,6,5,52,45,43,Train/43/00043_00259_00011.png
58,52,5,5,53,47,43,Train/43/00043_00259_00012.png
63,55,6,5,57,50,43,Train/43/00043_00259_00013.png
64,57,5,5,59,52,43,Train/43/00043_00259_00014.png
71,62,7,5,65,56,43,Train/43/00043_00259_00015.png
75,69,6,7,69,62,43,Train/43/00043_00259_00016.png
81,71,8,7,74,65,43,Train/43/00043_00259_00017.png
88,77,7,7,80,71,43,Train/43/00043_00259_00018.png
95,84,8,8,87,77,43,Train/43/00043_00259_00019.png
28,25,5,5,23,20,43,Train/43/00043_00259_00020.png
30,27,5,5,25,22,43,Train/43/00043_00259_00021.png
31,28,6,6,26,23,43,Train/43/00043_00259_00022.png
30,28,5,6,25,23,43,Train/43/00043_00259_00023.png
30,28,5,6,25,23,43,Train/43/00043_00259_00024.png
31,27,5,5,25,22,43,Train/43/00043_00259_00025.png
31,30,5,6,26,24,43,Train/43/00043_00259_00026.png
31,29,6,6,26,24,43,Train/43/00043_00259_00027.png
32,30,6,6,26,25,43,Train/43/00043_00259_00028.png
33,31,6,5,27,25,43,Train/43/00043_00260_00000.png
35,32,6,5,29,26,43,Train/43/00043_00260_00001.png
35,32,5,5,29,27,43,Train/43/00043_00260_00002.png
37,34,6,5,31,28,43,Train/43/00043_00260_00003.png
37,35,6,6,32,30,43,Train/43/00043_00260_00004.png
39,36,6,6,33,31,43,Train/43/00043_00260_00005.png
40,38,5,6,34,33,43,Train/43/00043_00260_00006.png
42,38,6,5,36,33,43,Train/43/00043_00260_00007.png
42,41,5,6,37,36,43,Train/43/00043_00260_00008.png
45,43,6,6,40,38,43,Train/43/00043_00260_00009.png
47,45,6,6,42,40,43,Train/43/00043_00260_00010.png
48,46,6,6,43,41,43,Train/43/00043_00260_00011.png
50,48,5,5,45,43,43,Train/43/00043_00260_00012.png
52,48,6,6,47,43,43,Train/43/00043_00260_00013.png
57,53,5,5,52,48,43,Train/43/00043_00260_00014.png
58,54,6,6,53,49,43,Train/43/00043_00260_00015.png
62,59,5,6,57,54,43,Train/43/00043_00260_00016.png
71,59,6,5,65,54,43,Train/43/00043_00260_00017.png
73,73,6,7,67,67,43,Train/43/00043_00260_00018.png
86,76,7,6,79,70,43,Train/43/00043_00260_00019.png
99,88,9,8,91,81,43,Train/43/00043_00260_00020.png
27,26,5,5,22,20,43,Train/43/00043_00260_00021.png
28,27,5,6,23,22,43,Train/43/00043_00260_00022.png
29,26,6,5,24,21,43,Train/43/00043_00260_00023.png
28,27,5,6,23,22,43,Train/43/00043_00260_00024.png
28,26,5,5,23,21,43,Train/43/00043_00260_00025.png
31,27,6,5,26,22,43,Train/43/00043_00260_00026.png
31,28,6,6,26,23,43,Train/43/00043_00260_00027.png
31,28,6,6,26,23,43,Train/43/00043_00260_00028.png
31,29,5,6,26,24,43,Train/43/00043_00261_00000.png
34,32,6,6,29,26,43,Train/43/00043_00261_00001.png
36,33,5,6,31,28,43,Train/43/00043_00261_00002.png
37,34,5,6,32,29,43,Train/43/00043_00261_00003.png
38,34,5,6,32,29,43,Train/43/00043_00261_00004.png
40,34,6,6,34,29,43,Train/43/00043_00261_00005.png
39,34,5,5,34,29,43,Train/43/00043_00261_00006.png
42,36,6,5,37,31,43,Train/43/00043_00261_00007.png
45,39,6,5,40,34,43,Train/43/00043_00261_00008.png
47,42,5,5,41,36,43,Train/43/00043_00261_00009.png
50,45,5,5,45,40,43,Train/43/00043_00261_00010.png
55,49,6,5,49,43,43,Train/43/00043_00261_00011.png
56,51,6,6,51,46,43,Train/43/00043_00261_00012.png
59,54,5,5,54,49,43,Train/43/00043_00261_00013.png
64,57,6,5,59,52,43,Train/43/00043_00261_00014.png
70,61,6,5,64,56,43,Train/43/00043_00261_00015.png
76,69,6,6,70,63,43,Train/43/00043_00261_00016.png
86,75,8,6,79,69,43,Train/43/00043_00261_00017.png
97,87,8,7,89,80,43,Train/43/00043_00261_00018.png
111,100,9,8,102,92,43,Train/43/00043_00261_00019.png
131,119,12,11,120,109,43,Train/43/00043_00261_00020.png
166,152,15,14,152,139,43,Train/43/00043_00261_00021.png
29,31,5,6,24,26,43,Train/43/00043_00261_00022.png
31,30,6,5,25,25,43,Train/43/00043_00261_00023.png
31,31,5,6,26,26,43,Train/43/00043_00261_00024.png
33,31,6,5,28,25,43,Train/43/00043_00261_00025.png
34,32,5,6,29,27,43,Train/43/00043_00261_00026.png
36,33,6,6,30,27,43,Train/43/00043_00261_00027.png
37,34,6,6,32,29,43,Train/43/00043_00261_00028.png
37,34,5,5,31,28,43,Train/43/00043_00262_00000.png
38,36,5,6,33,31,43,Train/43/00043_00262_00001.png
38,35,5,5,33,30,43,Train/43/00043_00262_00002.png
40,37,5,6,35,32,43,Train/43/00043_00262_00003.png
41,37,5,5,36,31,43,Train/43/00043_00262_00004.png
43,39,5,6,37,33,43,Train/43/00043_00262_00005.png
44,39,6,6,39,34,43,Train/43/00043_00262_00006.png
44,39,5,5,39,34,43,Train/43/00043_00262_00007.png
45,41,5,6,40,35,43,Train/43/00043_00262_00008.png
47,41,6,6,42,36,43,Train/43/00043_00262_00009.png
44,42,5,6,39,37,43,Train/43/00043_00262_00010.png
45,42,5,6,40,37,43,Train/43/00043_00262_00011.png
50,42,6,5,45,37,43,Train/43/00043_00262_00012.png
50,43,5,5,45,38,43,Train/43/00043_00262_00013.png
51,44,5,5,46,39,43,Train/43/00043_00262_00014.png
54,46,6,6,48,41,43,Train/43/00043_00262_00015.png
55,47,6,5,50,42,43,Train/43/00043_00262_00016.png
57,49,6,6,51,44,43,Train/43/00043_00262_00017.png
59,51,6,6,53,46,43,Train/43/00043_00262_00018.png
59,52,5,6,54,47,43,Train/43/00043_00262_00019.png
63,54,6,5,58,48,43,Train/43/00043_00262_00020.png
65,56,6,6,59,51,43,Train/43/00043_00262_00021.png
69,58,6,5,63,53,43,Train/43/00043_00262_00022.png
33,32,5,5,28,27,43,Train/43/00043_00262_00023.png
33,33,5,6,28,28,43,Train/43/00043_00262_00024.png
35,35,6,6,30,29,43,Train/43/00043_00262_00025.png
35,35,5,6,30,30,43,Train/43/00043_00262_00026.png
36,34,6,5,31,29,43,Train/43/00043_00262_00027.png
36,36,5,6,31,31,43,Train/43/00043_00262_00028.png
38,37,6,6,33,32,43,Train/43/00043_00263_00000.png
38,37,6,6,33,32,43,Train/43/00043_00263_00001.png
38,37,5,5,33,32,43,Train/43/00043_00263_00002.png
39,39,5,6,34,34,43,Train/43/00043_00263_00003.png
41,40,5,6,36,35,43,Train/43/00043_00263_00004.png
43,40,6,6,38,35,43,Train/43/00043_00263_00005.png
44,41,6,6,39,36,43,Train/43/00043_00263_00006.png
44,42,6,5,39,37,43,Train/43/00043_00263_00007.png
45,44,6,6,40,39,43,Train/43/00043_00263_00008.png
47,46,5,6,42,41,43,Train/43/00043_00263_00009.png
49,46,6,5,44,41,43,Train/43/00043_00263_00010.png
50,48,6,6,45,43,43,Train/43/00043_00263_00011.png
52,51,5,6,47,46,43,Train/43/00043_00263_00012.png
55,52,6,5,50,47,43,Train/43/00043_00263_00013.png
56,53,6,5,51,48,43,Train/43/00043_00263_00014.png
58,57,5,6,53,52,43,Train/43/00043_00263_00015.png
61,59,6,6,56,53,43,Train/43/00043_00263_00016.png
63,59,6,5,58,54,43,Train/43/00043_00263_00017.png
68,65,6,6,62,60,43,Train/43/00043_00263_00018.png
72,71,7,7,66,64,43,Train/43/00043_00263_00019.png
81,77,8,7,74,71,43,Train/43/00043_00263_00020.png
87,81,8,7,80,74,43,Train/43/00043_00263_00021.png
92,85,8,7,84,78,43,Train/43/00043_00263_00022.png
105,99,10,8,96,91,43,Train/43/00043_00263_00023.png
34,34,5,6,29,29,43,Train/43/00043_00263_00024.png
35,34,5,5,29,28,43,Train/43/00043_00263_00025.png
37,35,6,5,32,29,43,Train/43/00043_00263_00026.png
38,36,6,6,33,31,43,Train/43/00043_00263_00027.png
38,37,6,6,33,31,43,Train/43/00043_00263_00028.png
39,38,5,6,33,32,43,Train/43/00043_00264_00000.png
39,38,5,6,34,33,43,Train/43/00043_00264_00001.png
40,38,6,5,35,32,43,Train/43/00043_00264_00002.png
42,39,6,6,37,34,43,Train/43/00043_00264_00003.png
42,39,5,5,37,34,43,Train/43/00043_00264_00004.png
43,41,5,6,38,36,43,Train/43/00043_00264_00005.png
45,43,5,6,40,38,43,Train/43/00043_00264_00006.png
46,44,5,6,41,39,43,Train/43/00043_00264_00007.png
48,45,6,6,43,40,43,Train/43/00043_00264_00008.png
49,47,5,5,44,41,43,Train/43/00043_00264_00009.png
51,49,6,6,46,44,43,Train/43/00043_00264_00010.png
53,51,6,6,48,45,43,Train/43/00043_00264_00011.png
54,51,6,5,49,46,43,Train/43/00043_00264_00012.png
57,54,6,6,51,49,43,Train/43/00043_00264_00013.png
58,56,5,6,53,51,43,Train/43/00043_00264_00014.png
62,58,5,5,57,53,43,Train/43/00043_00264_00015.png
64,61,5,6,58,56,43,Train/43/00043_00264_00016.png
67,64,6,6,61,59,43,Train/43/00043_00264_00017.png
73,71,6,6,67,65,43,Train/43/00043_00264_00018.png
77,75,7,7,71,69,43,Train/43/00043_00264_00019.png
83,80,8,8,76,73,43,Train/43/00043_00264_00020.png
92,86,8,7,84,79,43,Train/43/00043_00264_00021.png
100,95,9,9,92,87,43,Train/43/00043_00264_00022.png
106,99,10,9,97,91,43,Train/43/00043_00264_00023.png
117,118,7,11,107,108,43,Train/43/00043_00264_00024.png
29,29,6,6,24,24,43,Train/43/00043_00264_00025.png
29,29,6,6,24,24,43,Train/43/00043_00264_00026.png
31,31,6,6,26,26,43,Train/43/00043_00264_00027.png
30,31,5,6,25,26,43,Train/43/00043_00264_00028.png
32,33,5,6,27,28,43,Train/43/00043_00265_00000.png
32,33,5,6,27,28,43,Train/43/00043_00265_00001.png
33,32,6,5,28,27,43,Train/43/00043_00265_00002.png
33,33,6,6,28,28,43,Train/43/00043_00265_00003.png
34,33,6,5,29,28,43,Train/43/00043_00265_00004.png
33,34,5,6,28,29,43,Train/43/00043_00265_00005.png
33,34,5,6,28,29,43,Train/43/00043_00265_00006.png
36,35,6,5,31,30,43,Train/43/00043_00265_00007.png
36,36,5,5,31,31,43,Train/43/00043_00265_00008.png
36,37,5,6,31,32,43,Train/43/00043_00265_00009.png
37,37,6,6,32,32,43,Train/43/00043_00265_00010.png
37,37,6,6,32,32,43,Train/43/00043_00265_00011.png
41,41,6,6,36,36,43,Train/43/00043_00265_00012.png
41,41,6,6,36,36,43,Train/43/00043_00265_00013.png
41,40,6,5,36,35,43,Train/43/00043_00265_00014.png
40,41,5,6,35,36,43,Train/43/00043_00265_00015.png
41,40,6,5,36,35,43,Train/43/00043_00265_00016.png
40,41,5,6,35,36,43,Train/43/00043_00265_00017.png
40,40,5,5,35,35,43,Train/43/00043_00265_00018.png
42,42,5,5,37,37,43,Train/43/00043_00265_00019.png
44,44,6,6,39,39,43,Train/43/00043_00265_00020.png
47,46,6,5,42,41,43,Train/43/00043_00265_00021.png
48,49,5,6,43,44,43,Train/43/00043_00265_00022.png
52,53,5,6,47,48,43,Train/43/00043_00265_00023.png
54,55,5,6,49,50,43,Train/43/00043_00265_00024.png
58,58,5,5,53,53,43,Train/43/00043_00265_00025.png
28,26,5,6,22,21,43,Train/43/00043_00265_00026.png
28,26,5,5,22,20,43,Train/43/00043_00265_00027.png
30,28,6,6,24,22,43,Train/43/00043_00265_00028.png
30,29,5,6,25,24,43,Train/43/00043_00266_00000.png
30,29,5,6,25,24,43,Train/43/00043_00266_00001.png
32,29,6,5,27,24,43,Train/43/00043_00266_00002.png
32,29,5,5,26,24,43,Train/43/00043_00266_00003.png
32,31,5,6,27,26,43,Train/43/00043_00266_00004.png
33,30,6,5,28,25,43,Train/43/00043_00266_00005.png
33,31,5,5,27,25,43,Train/43/00043_00266_00006.png
35,32,6,5,30,27,43,Train/43/00043_00266_00007.png
36,33,5,5,30,28,43,Train/43/00043_00266_00008.png
38,35,6,6,33,30,43,Train/43/00043_00266_00009.png
39,35,6,5,33,29,43,Train/43/00043_00266_00010.png
40,37,6,6,34,31,43,Train/43/00043_00266_00011.png
40,37,5,6,34,32,43,Train/43/00043_00266_00012.png
40,38,5,5,35,32,43,Train/43/00043_00266_00013.png
43,40,6,6,38,35,43,Train/43/00043_00266_00014.png
44,42,6,6,39,36,43,Train/43/00043_00266_00015.png
46,42,6,5,41,37,43,Train/43/00043_00266_00016.png
48,44,6,5,43,39,43,Train/43/00043_00266_00017.png
49,47,5,6,44,42,43,Train/43/00043_00266_00018.png
49,47,5,6,44,42,43,Train/43/00043_00266_00019.png
51,48,5,5,46,43,43,Train/43/00043_00266_00020.png
51,48,5,5,46,43,43,Train/43/00043_00266_00021.png
53,50,6,6,48,45,43,Train/43/00043_00266_00022.png
55,51,6,5,50,46,43,Train/43/00043_00266_00023.png
59,55,5,6,54,50,43,Train/43/00043_00266_00024.png
68,60,7,5,62,55,43,Train/43/00043_00266_00025.png
74,67,7,6,68,61,43,Train/43/00043_00266_00026.png
27,25,6,5,22,20,43,Train/43/00043_00266_00027.png
27,27,6,6,22,21,43,Train/43/00043_00266_00028.png
28,28,5,6,22,22,43,Train/43/00043_00267_00000.png
29,27,5,5,23,22,43,Train/43/00043_00267_00001.png
30,28,6,5,25,22,43,Train/43/00043_00267_00002.png
30,28,6,6,25,23,43,Train/43/00043_00267_00003.png
31,29,6,6,26,24,43,Train/43/00043_00267_00004.png
32,30,5,6,26,25,43,Train/43/00043_00267_00005.png
33,31,6,5,28,25,43,Train/43/00043_00267_00006.png
35,31,6,5,29,25,43,Train/43/00043_00267_00007.png
35,32,5,6,29,27,43,Train/43/00043_00267_00008.png
35,34,5,6,30,28,43,Train/43/00043_00267_00009.png
37,35,5,6,31,29,43,Train/43/00043_00267_00010.png
38,36,5,6,32,30,43,Train/43/00043_00267_00011.png
39,36,5,5,33,30,43,Train/43/00043_00267_00012.png
41,38,6,6,35,32,43,Train/43/00043_00267_00013.png
41,39,5,6,36,33,43,Train/43/00043_00267_00014.png
43,40,6,6,38,34,43,Train/43/00043_00267_00015.png
45,42,5,6,40,36,43,Train/43/00043_00267_00016.png
49,44,6,6,44,39,43,Train/43/00043_00267_00017.png
50,44,6,5,45,39,43,Train/43/00043_00267_00018.png
52,46,5,5,47,40,43,Train/43/00043_00267_00019.png
55,49,5,5,50,43,43,Train/43/00043_00267_00020.png
60,52,6,5,54,46,43,Train/43/00043_00267_00021.png
62,55,5,6,57,50,43,Train/43/00043_00267_00022.png
67,57,6,6,61,52,43,Train/43/00043_00267_00023.png
72,60,6,5,65,55,43,Train/43/00043_00267_00024.png
76,66,6,6,69,60,43,Train/43/00043_00267_00025.png
84,71,8,6,76,64,43,Train/43/00043_00267_00026.png
89,75,8,6,81,69,43,Train/43/00043_00267_00027.png
27,27,6,6,22,22,43,Train/43/00043_00267_00028.png
27,27,6,6,22,22,43,Train/43/00043_00268_00000.png
26,27,5,6,21,22,43,Train/43/00043_00268_00001.png
27,28,5,6,22,23,43,Train/43/00043_00268_00002.png
27,28,5,6,22,23,43,Train/43/00043_00268_00003.png
28,28,6,6,23,23,43,Train/43/00043_00268_00004.png
27,28,5,6,22,23,43,Train/43/00043_00268_00005.png
27,28,5,6,22,23,43,Train/43/00043_00268_00006.png
27,28,5,6,22,23,43,Train/43/00043_00268_00007.png
28,28,5,5,23,23,43,Train/43/00043_00268_00008.png
27,27,5,5,22,22,43,Train/43/00043_00268_00009.png
28,29,5,6,23,24,43,Train/43/00043_00268_00010.png
28,28,5,5,23,23,43,Train/43/00043_00268_00011.png
30,30,5,5,25,25,43,Train/43/00043_00268_00012.png
30,30,5,5,25,25,43,Train/43/00043_00268_00013.png
31,32,5,6,25,27,43,Train/43/00043_00268_00014.png
33,32,6,5,28,27,43,Train/43/00043_00268_00015.png
34,35,5,6,29,30,43,Train/43/00043_00268_00016.png
38,36,6,5,33,31,43,Train/43/00043_00268_00017.png
40,39,5,6,35,34,43,Train/43/00043_00268_00018.png
41,41,5,6,36,35,43,Train/43/00043_00268_00019.png
44,42,5,5,38,36,43,Train/43/00043_00268_00020.png
48,45,6,5,43,40,43,Train/43/00043_00268_00021.png
53,50,6,6,47,45,43,Train/43/00043_00268_00022.png
57,55,5,6,52,50,43,Train/43/00043_00268_00023.png
63,60,5,5,58,55,43,Train/43/00043_00268_00024.png
74,71,7,7,68,65,43,Train/43/00043_00268_00025.png
88,84,8,7,81,77,43,Train/43/00043_00268_00026.png
106,100,10,8,97,92,43,Train/43/00043_00268_00027.png
124,119,11,10,114,109,43,Train/43/00043_00268_00028.png
30,30,5,5,25,25,43,Train/43/00043_00269_00000.png
30,31,5,6,25,26,43,Train/43/00043_00269_00001.png
30,30,5,5,25,25,43,Train/43/00043_00269_00002.png
30,31,5,6,25,26,43,Train/43/00043_00269_00003.png
31,31,5,5,26,26,43,Train/43/00043_00269_00004.png
32,31,6,5,27,26,43,Train/43/00043_00269_00005.png
32,31,6,5,27,26,43,Train/43/00043_00269_00006.png
32,33,5,6,27,28,43,Train/43/00043_00269_00007.png
34,35,5,6,29,30,43,Train/43/00043_00269_00008.png
35,34,6,5,30,29,43,Train/43/00043_00269_00009.png
34,34,5,5,29,29,43,Train/43/00043_00269_00010.png
35,35,6,6,30,30,43,Train/43/00043_00269_00011.png
35,35,5,5,30,30,43,Train/43/00043_00269_00012.png
36,36,6,6,31,31,43,Train/43/00043_00269_00013.png
36,36,6,6,31,31,43,Train/43/00043_00269_00014.png
40,40,6,6,35,35,43,Train/43/00043_00269_00015.png
39,40,5,6,34,35,43,Train/43/00043_00269_00016.png
40,40,6,6,35,35,43,Train/43/00043_00269_00017.png
40,40,5,5,35,35,43,Train/43/00043_00269_00018.png
41,40,6,5,36,35,43,Train/43/00043_00269_00019.png
42,43,5,6,37,38,43,Train/43/00043_00269_00020.png
44,44,5,5,39,39,43,Train/43/00043_00269_00021.png
45,45,6,6,40,40,43,Train/43/00043_00269_00022.png
48,48,5,5,43,43,43,Train/43/00043_00269_00023.png
50,50,5,5,45,45,43,Train/43/00043_00269_00024.png
53,53,6,6,48,48,43,Train/43/00043_00269_00025.png
55,55,6,6,50,50,43,Train/43/00043_00269_00026.png
61,61,6,6,56,56,43,Train/43/00043_00269_00027.png
73,72,7,6,67,66,43,Train/43/00043_00269_00028.png
76,76,6,6,70,70,43,Train/43/00043_00270_00000.png
36,36,5,5,31,31,43,Train/43/00043_00270_00001.png
37,36,6,5,32,31,43,Train/43/00043_00270_00002.png
36,36,5,5,31,31,43,Train/43/00043_00270_00003.png
37,36,6,5,32,31,43,Train/43/00043_00270_00004.png
38,38,6,6,33,33,43,Train/43/00043_00270_00005.png
39,38,6,5,34,33,43,Train/43/00043_00270_00006.png
39,40,5,6,34,35,43,Train/43/00043_00270_00007.png
39,40,5,6,34,35,43,Train/43/00043_00270_00008.png
39,39,5,5,34,34,43,Train/43/00043_00270_00009.png
40,40,6,6,35,35,43,Train/43/00043_00270_00010.png
39,40,5,6,34,35,43,Train/43/00043_00270_00011.png
40,40,6,6,35,35,43,Train/43/00043_00270_00012.png
40,40,6,6,35,35,43,Train/43/00043_00270_00013.png
39,39,5,5,34,34,43,Train/43/00043_00270_00014.png
43,42,6,5,38,37,43,Train/43/00043_00270_00015.png
43,43,6,6,38,38,43,Train/43/00043_00270_00016.png
43,42,6,5,38,37,43,Train/43/00043_00270_00017.png
43,43,6,6,38,38,43,Train/43/00043_00270_00018.png
45,44,6,5,40,39,43,Train/43/00043_00270_00019.png
45,44,6,5,40,39,43,Train/43/00043_00270_00020.png
47,47,6,6,42,42,43,Train/43/00043_00270_00021.png
47,47,6,6,42,42,43,Train/43/00043_00270_00022.png
47,47,6,6,42,42,43,Train/43/00043_00270_00023.png
50,50,6,6,45,45,43,Train/43/00043_00270_00024.png
52,52,5,5,47,47,43,Train/43/00043_00270_00025.png
54,54,5,5,49,49,43,Train/43/00043_00270_00026.png
56,57,5,6,51,52,43,Train/43/00043_00270_00027.png
57,57,6,6,52,52,43,Train/43/00043_00270_00028.png
59,58,6,5,54,53,43,Train/43/00043_00271_00000.png
61,60,6,5,56,55,43,Train/43/00043_00271_00001.png
29,25,6,5,24,20,43,Train/43/00043_00271_00002.png
31,29,6,6,26,23,43,Train/43/00043_00271_00003.png
33,29,6,5,28,24,43,Train/43/00043_00271_00004.png
35,33,6,6,30,27,43,Train/43/00043_00271_00005.png
35,33,5,6,29,27,43,Train/43/00043_00271_00006.png
37,32,6,5,31,27,43,Train/43/00043_00271_00007.png
37,34,6,6,32,29,43,Train/43/00043_00271_00008.png
37,33,6,5,32,28,43,Train/43/00043_00271_00009.png
37,34,5,5,32,29,43,Train/43/00043_00271_00010.png
38,35,5,6,33,30,43,Train/43/00043_00271_00011.png
40,35,6,5,35,30,43,Train/43/00043_00271_00012.png
40,37,5,6,35,32,43,Train/43/00043_00271_00013.png
42,37,6,5,36,31,43,Train/43/00043_00271_00014.png
42,38,5,5,36,32,43,Train/43/00043_00271_00015.png
44,40,6,6,38,34,43,Train/43/00043_00271_00016.png
44,40,6,6,39,35,43,Train/43/00043_00271_00017.png
45,41,5,5,40,35,43,Train/43/00043_00271_00018.png
47,43,5,6,41,37,43,Train/43/00043_00271_00019.png
49,44,6,5,44,38,43,Train/43/00043_00271_00020.png
51,46,6,5,46,40,43,Train/43/00043_00271_00021.png
54,48,6,6,49,43,43,Train/43/00043_00271_00022.png
57,50,6,5,52,45,43,Train/43/00043_00271_00023.png
58,52,5,5,53,47,43,Train/43/00043_00271_00024.png
63,55,6,5,57,50,43,Train/43/00043_00271_00025.png
64,57,5,5,59,52,43,Train/43/00043_00271_00026.png
71,62,7,5,65,56,43,Train/43/00043_00271_00027.png
75,69,6,7,69,62,43,Train/43/00043_00271_00028.png
81,71,8,7,74,65,43,Train/43/00043_00272_00000.png
88,77,7,7,80,71,43,Train/43/00043_00272_00001.png
95,84,8,8,87,77,43,Train/43/00043_00272_00002.png
28,25,5,5,23,20,43,Train/43/00043_00272_00003.png
30,27,5,5,25,22,43,Train/43/00043_00272_00004.png
31,28,6,6,26,23,43,Train/43/00043_00272_00005.png
30,28,5,6,25,23,43,Train/43/00043_00272_00006.png
30,28,5,6,25,23,43,Train/43/00043_00272_00007.png
31,27,5,5,25,22,43,Train/43/00043_00272_00008.png
31,30,5,6,26,24,43,Train/43/00043_00272_00009.png
31,29,6,6,26,24,43,Train/43/00043_00272_00010.png
32,30,6,6,26,25,43,Train/43/00043_00272_00011.png
33,31,6,5,27,25,43,Train/43/00043_00272_00012.png
35,32,6,5,29,26,43,Train/43/00043_00272_00013.png
35,32,5,5,29,27,43,Train/43/00043_00272_00014.png
37,34,6,5,31,28,43,Train/43/00043_00272_00015.png
37,35,6,6,32,30,43,Train/43/00043_00272_00016.png
